severity_score,failed_login_attempts,failed_login_count,cvss_score,hour_of_day,event_frequency,number_of_alerts_per_user,malware_detected,weekend_flag,malicious_ip_flag,threat_feed_match,event_type_enc,protocol_enc,os_enc,department_enc
0.6239573261004014,1.4935593840669343,0.3630454413647503,-0.629252917647513,0.3719185278803647,-0.19792121057329612,-0.06096590957023099,0,1,0,0,21,7,0,3
0.6239573261004014,-0.5644786802925077,0.42407173845077323,-0.5594398706677371,0.3719185278803647,0.03851554796605946,0.1114489930605127,0,1,0,0,3,6,0,6
-1.4417845249189716,-0.5644786802925077,-0.7354279061836625,1.5349515387255426,0.3719185278803647,-0.020593641668779434,0.1114489930605127,0,1,0,0,1,2,0,1
1.656828251610088,0.6703441583231574,1.0343347093110025,-0.24528115925874525,0.3719185278803647,1.1024809613931594,-1.785114935877668,0,1,0,0,15,6,2,0
-0.40891359940928507,-0.15287106742061934,-0.7354279061836625,-0.7339724881171771,0.3719185278803647,1.1615901510279985,0.1114489930605127,1,1,0,0,22,0,3,2
1.656828251610088,1.4935593840669343,-0.12516493532343315,0.24341016959968675,0.3719185278803647,-0.020593641668779434,-0.4057957148317184,0,1,0,0,1,2,1,4
-0.40891359940928507,-0.5644786802925077,-0.4302964207535478,-0.21037463576885707,0.3719185278803647,2.343773943724776,-1.0954553253546933,1,1,0,0,0,6,0,5
0.6239573261004014,1.4935593840669343,0.9733084122249795,1.7094841561749825,0.3719185278803647,1.338917719932515,1.1459384088449749,1,1,0,0,14,0,3,5
-0.40891359940928507,-0.5644786802925077,-0.8574805003557083,1.3604189212761024,0.3719185278803647,-0.7299039172868461,-0.578210617462462,0,1,0,0,18,7,2,6
-0.40891359940928507,-0.5644786802925077,-0.4302964207535478,-1.6066355753643766,0.3719185278803647,-0.3161395898429739,1.1459384088449749,0,1,0,0,13,2,2,0
-1.4417845249189716,0.6703441583231574,0.11894025302065857,-0.4547203001980731,0.5167748191677511,-0.19792121057329612,-0.578210617462462,0,1,0,0,21,3,0,6
-0.40891359940928507,-0.5644786802925077,-0.9795330945277542,-0.629252917647513,0.5167748191677511,-0.8481222965565239,-0.2333808122009747,0,1,0,0,4,7,4,4
-1.4417845249189716,-0.5644786802925077,-0.4913227178395707,-1.1528507699958328,0.5167748191677511,-0.19792121057329612,-0.578210617462462,0,1,0,0,20,3,0,2
-0.40891359940928507,-0.5644786802925077,-1.4067171741299147,-1.5019160048947127,0.5167748191677511,-0.19792121057329612,-0.4057957148317184,0,1,0,0,21,2,3,4
0.6239573261004014,-0.5644786802925077,-0.3692701236675249,0.9415406393974466,0.5167748191677511,-0.3161395898429739,-0.2333808122009747,1,1,0,0,13,7,4,5
1.656828251610088,-0.5644786802925077,-0.3692701236675249,1.7094841561749825,0.5167748191677511,-0.4934671587474906,-0.06096590957023099,0,1,0,0,23,5,0,6
-1.4417845249189716,-0.5644786802925077,-0.6744016090976395,1.7443906796648703,0.5167748191677511,0.03851554796605946,-0.7506255200932058,0,1,0,0,3,3,3,7
-0.40891359940928507,-0.5644786802925077,-0.12516493532343315,1.3953254447659904,0.5167748191677511,0.21584311687057614,-0.2333808122009747,0,1,0,0,16,4,1,2
0.6239573261004014,-0.5644786802925077,1.583571383085209,0.24341016959968675,0.5167748191677511,-0.7299039172868461,1.3183533114757187,0,1,0,0,18,2,0,0
1.656828251610088,-0.5644786802925077,0.1799665501066815,-0.0009354948295292361,0.5167748191677511,-0.8481222965565239,0.2838638956912564,0,1,0,0,4,3,2,3
-1.4417845249189716,-0.5644786802925077,-1.1015856886998001,-1.292476863955385,0.5167748191677511,-0.020593641668779434,-0.06096590957023099,0,1,0,0,5,0,3,3
-0.40891359940928507,-0.5644786802925077,0.668176926794865,0.27831669308957463,0.5167748191677511,2.343773943724776,0.9735235062142312,0,1,0,0,0,2,1,3
1.656828251610088,-0.5644786802925077,-0.9185067974417312,-0.14056158878908132,0.6616311104551376,-0.020593641668779434,-0.06096590957023099,0,1,0,0,1,4,4,7
-0.40891359940928507,-0.5644786802925077,-0.30824382658150196,-0.48962682368796107,0.6616311104551376,-0.4343579691126517,-1.9575298385084117,0,1,0,0,9,7,1,7
1.656828251610088,-0.5644786802925077,-0.0031123411513872875,0.17359712261991073,0.6616311104551376,-0.020593641668779434,-1.4402851306161806,0,1,0,0,1,4,1,4
-0.40891359940928507,0.6703441583231574,-0.30824382658150196,-1.7462616693239288,0.6616311104551376,-0.5525763483823295,0.6286937009527438,0,1,0,0,10,5,4,2
0.6239573261004014,2.7283822226826,0.9733084122249795,-0.6990659646272891,0.6616311104551376,-0.4934671587474906,2.180427824629437,0,1,0,0,23,0,4,0
-0.40891359940928507,0.6703441583231574,-1.162611985785823,1.0811667333569983,0.6616311104551376,1.1024809613931594,-1.0954553253546933,0,1,0,0,15,2,4,2
-0.40891359940928507,-0.5644786802925077,-1.4067171741299147,-1.4321029579149367,0.6616311104551376,-0.3161395898429739,-0.578210617462462,1,1,0,0,13,7,3,2
0.6239573261004014,1.9051669969388227,0.42407173845077323,-0.48962682368796107,0.6616311104551376,-0.19792121057329612,-1.0954553253546933,0,1,0,0,6,1,2,5
-0.40891359940928507,0.25873654545126906,1.7056239772572548,1.7443906796648703,0.6616311104551376,-0.5525763483823295,1.4907682141064622,0,1,0,0,10,3,0,4
-0.40891359940928507,2.7283822226826,0.11894025302065857,0.6971949749682306,0.6616311104551376,0.21584311687057614,-2.4747745464006425,1,1,0,0,16,1,4,7
-0.40891359940928507,-0.5644786802925077,0.607150629708842,1.1858863038266625,0.6616311104551376,-2.6213979856016905,-0.7506255200932058,1,1,0,0,2,0,0,4
-0.40891359940928507,-0.5644786802925077,-0.247217529495479,0.24341016959968675,0.6616311104551376,0.03851554796605946,0.9735235062142312,1,1,0,0,3,6,2,2
1.656828251610088,2.7283822226826,-1.223638282871846,-0.629252917647513,0.806487401742524,-0.8481222965565239,-0.06096590957023099,0,1,0,0,4,6,0,3
-0.40891359940928507,-0.5644786802925077,-1.162611985785823,1.1160732568468863,0.806487401742524,-0.8481222965565239,-0.2333808122009747,0,1,0,0,4,5,1,5
0.6239573261004014,-0.5644786802925077,0.3630454413647503,-0.14056158878908132,0.806487401742524,-0.4343579691126517,-0.578210617462462,0,1,0,0,9,3,2,6
0.6239573261004014,-0.5644786802925077,-1.7118486595600293,-1.6415420988542648,0.806487401742524,1.338917719932515,-2.1299447411391554,1,1,0,0,14,7,2,3
0.6239573261004014,-0.5644786802925077,-1.2846645799578689,1.0113536863772226,0.806487401742524,1.1024809613931594,-0.06096590957023099,0,1,0,0,15,5,2,5
-1.4417845249189716,-0.5644786802925077,1.0953610063970254,0.06887755215024681,0.806487401742524,-0.020593641668779434,1.3183533114757187,0,1,0,0,1,5,1,4
-1.4417845249189716,-0.5644786802925077,-0.8574805003557083,-0.5943463941576251,0.806487401742524,1.1024809613931594,-1.6127000332469243,0,1,0,0,15,6,2,1
-1.4417845249189716,-0.5644786802925077,-1.0405593916137772,0.8019145454378945,0.806487401742524,2.343773943724776,-1.0954553253546933,1,1,0,0,0,5,1,5
0.6239573261004014,-0.5644786802925077,-1.4067171741299147,-1.7462616693239288,0.806487401742524,-0.3161395898429739,-0.578210617462462,0,1,0,0,13,7,1,0
1.656828251610088,-0.5644786802925077,1.2784398976550941,0.9764471628873345,0.806487401742524,-0.7299039172868461,0.2838638956912564,0,1,0,0,18,5,2,4
-1.4417845249189716,-0.5644786802925077,1.1563873034830483,-0.7339724881171771,0.806487401742524,-0.3161395898429739,-0.4057957148317184,0,1,0,0,13,2,1,4
-0.40891359940928507,-0.5644786802925077,-0.7354279061836625,-1.397196434425049,0.806487401742524,0.03851554796605946,0.4562787983220001,0,1,0,0,3,3,3,7
0.6239573261004014,2.7283822226826,0.48509803553679615,-0.0358420183194171,0.9513436930299104,-0.7299039172868461,-0.4057957148317184,0,1,0,0,18,0,4,5
-1.4417845249189716,-0.5644786802925077,-1.223638282871846,-0.07074854180930527,0.9513436930299104,-0.19792121057329612,-0.06096590957023099,1,1,0,0,20,0,1,2
-1.4417845249189716,1.081951771195046,-0.4913227178395707,-0.5943463941576251,0.9513436930299104,-0.8481222965565239,-0.06096590957023099,0,1,0,0,4,0,0,1
-0.40891359940928507,2.7283822226826,1.0343347093110025,1.4302319682558782,0.9513436930299104,-0.4934671587474906,-1.785114935877668,0,1,0,0,23,3,4,7
-0.40891359940928507,-0.5644786802925077,0.24099284719270445,-0.21037463576885707,0.9513436930299104,1.1615901510279985,1.8355980193679498,0,1,0,0,22,4,3,0
-0.40891359940928507,1.9051669969388227,-0.30824382658150196,-0.6990659646272891,0.9513436930299104,1.7526820473763873,0.6286937009527438,0,1,0,0,11,3,1,5
1.656828251610088,-0.5644786802925077,1.0953610063970254,-1.3273833874452727,0.9513436930299104,1.1024809613931594,1.3183533114757187,1,1,0,0,15,3,3,6
0.6239573261004014,-0.5644786802925077,0.3630454413647503,-1.222663816975609,0.9513436930299104,0.21584311687057614,0.8011086035834875,0,1,0,0,16,5,1,0
-1.4417845249189716,-0.5644786802925077,-1.3456908770438918,1.1160732568468863,0.9513436930299104,-2.6213979856016905,-1.6127000332469243,0,1,0,0,2,3,4,5
1.656828251610088,-0.5644786802925077,-0.6133753120116165,-1.3273833874452727,0.9513436930299104,-1.0254498654610407,0.1114489930605127,0,1,0,0,12,2,0,2
-1.4417845249189716,-0.5644786802925077,1.2784398976550941,-0.21037463576885707,0.9513436930299104,-0.257030400208135,0.8011086035834875,1,1,0,0,8,3,0,7
0.6239573261004014,-0.5644786802925077,-1.223638282871846,-0.908505105566617,0.9513436930299104,1.7526820473763873,-0.06096590957023099,1,1,0,0,11,5,0,7
-0.40891359940928507,1.081951771195046,2.376913245203507,-0.3500007297284091,1.0961999843172967,1.1024809613931594,1.1459384088449749,1,1,0,0,15,3,1,0
0.6239573261004014,-0.5644786802925077,1.3394661947411173,-0.664159441137401,1.0961999843172967,1.7526820473763873,0.9735235062142312,0,1,0,0,11,1,1,5
-0.40891359940928507,-0.15287106742061934,0.668176926794865,-0.21037463576885707,1.0961999843172967,-0.789013106921685,-0.06096590957023099,0,1,0,0,7,1,2,2
0.6239573261004014,-0.5644786802925077,0.9122821151389566,0.8019145454378945,1.0961999843172967,0.03851554796605946,1.1459384088449749,0,1,0,0,19,0,3,2
-0.40891359940928507,-0.15287106742061934,-1.5897960653879835,-1.6415420988542648,1.0961999843172967,-1.0254498654610407,-0.9230404227239495,1,1,0,0,12,7,1,7
-0.40891359940928507,1.081951771195046,0.42407173845077323,1.7443906796648703,1.0961999843172967,1.7526820473763873,0.1114489930605127,0,1,0,0,11,7,1,3
0.6239573261004014,-0.5644786802925077,0.05791395593463564,-1.257570340465497,1.0961999843172967,-0.257030400208135,0.8011086035834875,0,1,0,0,8,2,3,1
0.6239573261004014,1.9051669969388227,0.11894025302065857,-1.5717290518744889,1.0961999843172967,-0.257030400208135,0.6286937009527438,0,1,0,0,8,2,1,4
0.6239573261004014,0.25873654545126906,-0.3692701236675249,-1.7113551458340408,1.0961999843172967,1.1615901510279985,0.1114489930605127,0,1,0,0,22,2,4,7
-0.40891359940928507,-0.5644786802925077,-1.0405593916137772,1.1509797803367747,1.0961999843172967,-0.789013106921685,-0.7506255200932058,0,1,0,0,7,5,1,7
-0.40891359940928507,-0.5644786802925077,0.9733084122249795,-1.4321029579149367,1.0961999843172967,0.03851554796605946,1.1459384088449749,0,1,0,0,19,0,2,3
-0.40891359940928507,-0.5644786802925077,0.9733084122249795,-0.6990659646272891,1.0961999843172967,-0.19792121057329612,1.1459384088449749,0,1,0,0,6,5,4,5
0.6239573261004014,-0.5644786802925077,1.0343347093110025,-1.222663816975609,1.2410562756046832,1.338917719932515,0.1114489930605127,0,1,0,0,14,1,2,2
-0.40891359940928507,-0.5644786802925077,-1.894927550818098,-0.1754681122789692,1.2410562756046832,-2.6213979856016905,-1.785114935877668,0,1,0,0,2,6,1,4
-0.40891359940928507,-0.5644786802925077,-1.0405593916137772,0.13869059913002285,1.2410562756046832,-0.19792121057329612,0.1114489930605127,0,1,0,0,6,7,1,0
-1.4417845249189716,1.081951771195046,2.376913245203507,-0.3500007297284091,1.2410562756046832,1.1024809613931594,1.1459384088449749,0,1,0,0,15,2,2,1
-0.40891359940928507,2.7283822226826,1.0343347093110025,-0.524533347177849,1.2410562756046832,1.1024809613931594,-1.785114935877668,1,1,0,0,15,5,3,3
-0.40891359940928507,-0.5644786802925077,0.05791395593463564,-1.7113551458340408,1.2410562756046832,-0.8481222965565239,1.8355980193679498,0,1,0,0,4,3,0,5
0.6239573261004014,-0.5644786802925077,-0.7964542032696854,1.7094841561749825,1.2410562756046832,-0.4343579691126517,-1.6127000332469243,0,1,0,0,9,1,1,6
-0.40891359940928507,-0.5644786802925077,-1.4067171741299147,-0.24528115925874525,1.2410562756046832,1.1024809613931594,-0.06096590957023099,0,1,0,0,15,7,0,1
-0.40891359940928507,-0.5644786802925077,0.8512558180529337,1.6745776326850945,1.2410562756046832,-1.0254498654610407,-0.2333808122009747,0,1,0,0,12,4,0,2
-0.40891359940928507,-0.5644786802925077,-1.223638282871846,-0.908505105566617,1.2410562756046832,2.343773943724776,-0.7506255200932058,0,1,0,0,0,1,0,4
-0.40891359940928507,-0.5644786802925077,1.7056239772572548,-0.7688790116070651,1.2410562756046832,-0.020593641668779434,1.4907682141064622,0,1,0,0,1,3,0,2
1.656828251610088,-0.5644786802925077,-0.7354279061836625,1.1160732568468863,1.2410562756046832,0.03851554796605946,0.1114489930605127,0,1,0,0,19,1,1,7
-1.4417845249189716,-0.5644786802925077,-0.247217529495479,-0.24528115925874525,1.3859125668920695,-0.020593641668779434,-0.4057957148317184,0,1,0,0,5,7,4,1
-0.40891359940928507,-0.5644786802925077,-1.0405593916137772,0.17359712261991073,1.3859125668920695,0.03851554796605946,-0.9230404227239495,0,1,0,0,3,0,2,6
-1.4417845249189716,1.9051669969388227,1.1563873034830483,1.639671109195206,1.3859125668920695,-0.3161395898429739,-0.4057957148317184,0,1,0,0,13,5,3,3
1.656828251610088,-0.5644786802925077,-0.247217529495479,0.48775583402890277,1.3859125668920695,-0.789013106921685,-1.2678702279854368,0,1,0,0,7,2,4,1
-0.40891359940928507,2.7283822226826,-0.12516493532343315,-1.0132246760362809,1.3859125668920695,1.1615901510279985,-0.7506255200932058,0,1,0,0,22,6,4,1
0.6239573261004014,-0.5644786802925077,-1.4067171741299147,0.41794278704912674,1.3859125668920695,1.7526820473763873,-0.9230404227239495,1,1,0,0,11,4,4,6
-0.40891359940928507,-0.5644786802925077,-0.18619123240945606,1.5349515387255426,1.3859125668920695,0.03851554796605946,-0.7506255200932058,0,1,0,0,19,3,4,2
0.6239573261004014,-0.5644786802925077,-1.1015856886998001,-1.1528507699958328,1.3859125668920695,-0.020593641668779434,0.8011086035834875,1,1,0,0,5,6,3,3
-1.4417845249189716,-0.5644786802925077,0.607150629708842,0.41794278704912674,1.3859125668920695,-0.19792121057329612,0.8011086035834875,0,1,0,0,6,1,1,1
0.6239573261004014,1.9051669969388227,-0.8574805003557083,0.41794278704912674,1.3859125668920695,1.338917719932515,-2.1299447411391554,0,1,0,0,14,6,2,1
-1.4417845249189716,-0.5644786802925077,1.3394661947411173,1.5000450152356546,1.3859125668920695,1.7526820473763873,0.6286937009527438,0,1,0,0,11,3,4,0
1.656828251610088,2.3167746098107114,2.376913245203507,1.3953254447659904,1.3859125668920695,-0.4934671587474906,1.1459384088449749,0,1,0,0,23,1,4,4
-1.4417845249189716,-0.5644786802925077,-2.016980144990144,0.41794278704912674,1.530768858179456,1.1615901510279985,-1.0954553253546933,0,1,0,0,22,4,2,5
1.656828251610088,-0.5644786802925077,1.4004924918271402,0.34812974006935066,1.530768858179456,-0.19792121057329612,0.6286937009527438,0,1,0,0,21,3,0,5
-0.40891359940928507,-0.5644786802925077,-0.8574805003557083,1.5698580622154303,1.530768858179456,-0.4934671587474906,-1.6127000332469243,1,1,0,0,23,4,3,2
-1.4417845249189716,-0.5644786802925077,-0.5523490149255936,-0.629252917647513,1.530768858179456,-0.3161395898429739,0.8011086035834875,0,1,0,0,13,6,3,1
-1.4417845249189716,-0.5644786802925077,-0.7964542032696854,-1.222663816975609,1.530768858179456,-0.19792121057329612,-0.578210617462462,0,1,0,0,20,7,2,6
-0.40891359940928507,-0.5644786802925077,-0.12516493532343315,1.5349515387255426,1.530768858179456,-0.4343579691126517,1.4907682141064622,0,1,0,0,9,0,4,1
1.656828251610088,-0.5644786802925077,-1.223638282871846,1.604764585705318,1.530768858179456,0.03851554796605946,-0.578210617462462,0,1,0,0,19,0,0,2
0.6239573261004014,2.3167746098107114,0.9122821151389566,-0.2801876827486331,1.530768858179456,-0.5525763483823295,1.1459384088449749,0,1,0,0,10,4,3,5
-1.4417845249189716,-0.5644786802925077,-0.4913227178395707,1.4651384917457662,1.530768858179456,2.343773943724776,-0.06096590957023099,0,1,0,0,0,0,2,7
-1.4417845249189716,-0.5644786802925077,-1.4067171741299147,1.0811667333569983,1.530768858179456,2.343773943724776,-0.9230404227239495,0,1,0,0,0,3,3,0
-1.4417845249189716,-0.5644786802925077,0.05791395593463564,-0.3150942062385213,1.530768858179456,-0.19792121057329612,1.8355980193679498,0,1,0,0,6,7,2,4
1.656828251610088,-0.5644786802925077,-0.8574805003557083,-0.6990659646272891,1.530768858179456,-0.7299039172868461,0.6286937009527438,0,1,0,0,18,7,4,0
-0.40891359940928507,-0.5644786802925077,-1.223638282871846,-1.4321029579149367,1.6756251494668424,0.21584311687057614,-0.578210617462462,0,1,0,0,16,7,4,0
0.6239573261004014,0.25873654545126906,-0.06413863823741021,-0.1754681122789692,1.6756251494668424,1.338917719932515,-2.1299447411391554,0,1,0,0,14,0,1,6
-0.40891359940928507,1.081951771195046,0.30201914427872734,-0.21037463576885707,1.6756251494668424,-0.789013106921685,0.1114489930605127,0,1,0,0,7,3,0,3
-0.40891359940928507,2.7283822226826,0.3630454413647503,-0.3500007297284091,1.6756251494668424,-0.020593641668779434,1.8355980193679498,0,1,0,0,1,0,2,6
-0.40891359940928507,-0.15287106742061934,-0.3692701236675249,-0.38490725321829716,1.6756251494668424,0.03851554796605946,0.2838638956912564,0,1,0,0,19,5,3,1
0.6239573261004014,-0.5644786802925077,0.48509803553679615,-0.7688790116070651,1.6756251494668424,-0.020593641668779434,-2.1299447411391554,0,1,0,0,5,3,2,7
-0.40891359940928507,-0.5644786802925077,0.48509803553679615,-1.117944246505945,1.6756251494668424,-0.19792121057329612,-0.4057957148317184,0,1,0,0,20,1,3,4
0.6239573261004014,-0.5644786802925077,2.43793954228953,0.41794278704912674,1.6756251494668424,1.1615901510279985,0.1114489930605127,0,1,0,0,22,1,2,4
0.6239573261004014,-0.5644786802925077,0.30201914427872734,-1.0132246760362809,1.6756251494668424,-0.789013106921685,-0.4057957148317184,0,1,0,0,7,2,4,7
1.656828251610088,0.6703441583231574,1.522545085999186,1.4302319682558782,1.6756251494668424,-0.020593641668779434,0.9735235062142312,0,1,0,0,5,3,3,7
0.6239573261004014,0.6703441583231574,2.315886948117484,-1.257570340465497,1.6756251494668424,-0.19792121057329612,0.1114489930605127,0,1,0,0,6,0,1,1
1.656828251610088,-0.5644786802925077,0.30201914427872734,1.3953254447659904,1.6756251494668424,-0.4934671587474906,0.1114489930605127,0,1,0,0,23,3,2,7
-0.40891359940928507,-0.5644786802925077,0.1799665501066815,-1.222663816975609,-1.6560695501430451,-0.7299039172868461,0.2838638956912564,0,0,0,0,18,1,0,3
0.6239573261004014,-0.5644786802925077,-1.1015856886998001,-0.07074854180930527,-1.6560695501430451,-0.8481222965565239,-0.06096590957023099,0,0,0,0,4,5,3,4
0.6239573261004014,-0.5644786802925077,0.668176926794865,1.3604189212761024,-1.6560695501430451,-0.789013106921685,1.1459384088449749,0,0,0,0,7,6,4,3
-0.40891359940928507,1.9051669969388227,0.1799665501066815,0.20850364610979857,-1.6560695501430451,-0.020593641668779434,0.2838638956912564,0,0,0,0,1,3,0,3
-0.40891359940928507,1.081951771195046,-0.8574805003557083,-1.467009481404825,-1.6560695501430451,-0.257030400208135,0.2838638956912564,0,0,0,0,8,7,4,2
1.656828251610088,0.6703441583231574,0.607150629708842,-0.629252917647513,-1.6560695501430451,-0.8481222965565239,0.6286937009527438,0,0,0,0,4,5,3,2
-0.40891359940928507,0.25873654545126906,-0.3692701236675249,-0.10565506529919315,-1.6560695501430451,1.1615901510279985,-0.06096590957023099,0,0,0,0,22,7,1,3
-0.40891359940928507,-0.5644786802925077,-0.6744016090976395,1.4302319682558782,-1.6560695501430451,0.03851554796605946,-0.2333808122009747,0,0,0,0,3,1,2,5
0.6239573261004014,-0.5644786802925077,-0.5523490149255936,0.9415406393974466,-1.6560695501430451,-0.19792121057329612,0.2838638956912564,0,0,0,0,21,1,4,5
-0.40891359940928507,2.3167746098107114,0.11894025302065857,1.604764585705318,-1.6560695501430451,-0.4934671587474906,-2.1299447411391554,1,0,0,0,23,2,4,4
0.6239573261004014,2.3167746098107114,0.1799665501066815,-0.873598582076729,-1.6560695501430451,-0.19792121057329612,-0.06096590957023099,0,0,0,0,21,5,1,5
1.656828251610088,1.081951771195046,-0.4913227178395707,1.2906058742963262,-1.6560695501430451,-0.19792121057329612,0.1114489930605127,0,0,0,0,21,5,3,5
-0.40891359940928507,-0.5644786802925077,-0.7354279061836625,1.4651384917457662,-1.5112132588556586,0.21584311687057614,-0.7506255200932058,0,0,0,0,16,4,1,2
-0.40891359940928507,-0.5644786802925077,-1.2846645799578689,1.7443906796648703,-1.5112132588556586,-2.6213979856016905,0.6286937009527438,0,0,0,0,2,2,4,1
-1.4417845249189716,2.3167746098107114,-0.12516493532343315,-0.3150942062385213,-1.5112132588556586,-0.19792121057329612,-0.2333808122009747,0,0,0,0,6,4,3,5
-0.40891359940928507,-0.5644786802925077,-1.0405593916137772,-0.24528115925874525,-1.5112132588556586,-0.257030400208135,-0.9230404227239495,0,0,0,0,8,7,3,2
0.6239573261004014,-0.15287106742061934,0.1799665501066815,1.0811667333569983,-1.5112132588556586,1.7526820473763873,0.2838638956912564,0,0,0,0,11,2,1,2
0.6239573261004014,-0.5644786802925077,-0.7964542032696854,-0.6990659646272891,-1.5112132588556586,-0.4343579691126517,-0.4057957148317184,1,0,0,0,9,3,2,3
-0.40891359940928507,0.6703441583231574,-0.12516493532343315,-1.3273833874452727,-1.5112132588556586,-0.4934671587474906,0.6286937009527438,0,0,0,0,23,4,4,6
-1.4417845249189716,-0.5644786802925077,-1.1015856886998001,0.9764471628873345,-1.5112132588556586,0.03851554796605946,-1.0954553253546933,0,0,0,0,3,4,0,0
-0.40891359940928507,-0.5644786802925077,-1.223638282871846,0.38303626355923853,-1.5112132588556586,-0.19792121057329612,-0.578210617462462,0,0,0,0,20,0,0,3
0.6239573261004014,-0.5644786802925077,0.42407173845077323,-0.24528115925874525,-1.5112132588556586,-0.5525763483823295,0.1114489930605127,0,0,0,0,10,6,0,6
0.6239573261004014,-0.5644786802925077,0.3630454413647503,-1.467009481404825,-1.5112132588556586,-0.4934671587474906,-0.578210617462462,0,0,0,0,23,0,0,1
-0.40891359940928507,-0.5644786802925077,-0.5523490149255936,1.1509797803367747,-1.5112132588556586,-0.257030400208135,-0.9230404227239495,0,0,0,0,8,5,3,1
1.656828251610088,-0.5644786802925077,0.607150629708842,1.3604189212761024,-1.3663569675682723,-0.7299039172868461,0.4562787983220001,0,0,0,0,18,2,4,2
0.6239573261004014,1.081951771195046,-0.6744016090976395,-0.7688790116070651,-1.3663569675682723,-0.5525763483823295,-0.9230404227239495,0,0,0,0,10,5,3,1
1.656828251610088,0.6703441583231574,0.05791395593463564,-1.6415420988542648,-1.3663569675682723,-0.4934671587474906,-0.578210617462462,0,0,0,0,23,5,4,6
-1.4417845249189716,-0.5644786802925077,1.2784398976550941,-0.5943463941576251,-1.3663569675682723,1.1024809613931594,0.2838638956912564,0,0,0,0,15,1,0,7
-0.40891359940928507,-0.5644786802925077,-1.4067171741299147,-0.7688790116070651,-1.3663569675682723,-0.19792121057329612,-0.578210617462462,0,0,0,0,21,7,2,5
-1.4417845249189716,-0.5644786802925077,1.0343347093110025,-0.1754681122789692,-1.3663569675682723,1.338917719932515,0.1114489930605127,1,0,0,0,14,1,0,3
0.6239573261004014,-0.5644786802925077,1.1563873034830483,1.639671109195206,-1.3663569675682723,-0.020593641668779434,0.4562787983220001,0,0,0,0,5,0,2,2
-0.40891359940928507,-0.5644786802925077,-0.30824382658150196,0.7321014984581184,-1.3663569675682723,-0.3161395898429739,-1.4402851306161806,0,0,0,0,13,3,4,6
-1.4417845249189716,-0.5644786802925077,-0.7964542032696854,-1.6066355753643766,-1.3663569675682723,-0.257030400208135,-0.578210617462462,0,0,0,0,8,4,1,2
-0.40891359940928507,-0.5644786802925077,-1.0405593916137772,0.8019145454378945,-1.3663569675682723,1.7526820473763873,-1.0954553253546933,0,0,0,0,11,1,3,2
0.6239573261004014,2.3167746098107114,0.9122821151389566,-1.048131199526169,-1.3663569675682723,-0.8481222965565239,1.1459384088449749,0,0,0,0,4,5,2,4
-1.4417845249189716,-0.15287106742061934,-0.0031123411513872875,-1.6415420988542648,-1.3663569675682723,2.343773943724776,-0.2333808122009747,0,0,0,0,0,3,1,7
0.6239573261004014,-0.5644786802925077,-1.2846645799578689,1.1858863038266625,-1.2215006762808858,-0.19792121057329612,-0.06096590957023099,0,0,0,0,21,2,1,1
1.656828251610088,-0.5644786802925077,-1.7118486595600293,0.34812974006935066,-1.2215006762808858,-0.7299039172868461,-0.06096590957023099,0,0,0,0,18,4,4,7
-0.40891359940928507,-0.5644786802925077,-0.5523490149255936,1.2207928273165505,-1.2215006762808858,-0.4934671587474906,-0.9230404227239495,0,0,0,0,23,4,3,6
-1.4417845249189716,-0.15287106742061934,-2.016980144990144,-1.5717290518744889,-1.2215006762808858,-0.5525763483823295,-1.6127000332469243,0,0,0,0,10,7,3,1
0.6239573261004014,1.081951771195046,-0.9795330945277542,0.7321014984581184,-1.2215006762808858,0.21584311687057614,-1.6127000332469243,0,0,0,0,16,7,4,0
0.6239573261004014,-0.5644786802925077,0.9122821151389566,-1.222663816975609,-1.2215006762808858,-0.257030400208135,-0.2333808122009747,0,0,0,0,8,5,1,0
0.6239573261004014,2.7283822226826,-1.7118486595600293,-0.7688790116070651,-1.2215006762808858,-2.6213979856016905,-1.2678702279854368,1,0,0,0,2,2,3,6
1.656828251610088,0.25873654545126906,-0.247217529495479,-1.1877572934857208,-1.2215006762808858,-0.4934671587474906,0.2838638956912564,0,0,0,0,23,2,1,7
1.656828251610088,-0.5644786802925077,-1.223638282871846,-0.0358420183194171,-1.2215006762808858,-0.5525763483823295,-0.7506255200932058,1,0,0,0,10,5,2,6
0.6239573261004014,-0.5644786802925077,-1.3456908770438918,1.4302319682558782,-1.2215006762808858,-0.5525763483823295,2.0080129219986933,0,0,0,0,10,0,1,3
-1.4417845249189716,-0.5644786802925077,-0.7964542032696854,1.5698580622154303,-1.2215006762808858,1.338917719932515,-0.578210617462462,0,0,0,0,14,3,3,5
0.6239573261004014,-0.5644786802925077,0.9122821151389566,1.7443906796648703,-1.2215006762808858,-0.257030400208135,-1.785114935877668,0,0,0,0,17,4,0,1
0.6239573261004014,0.25873654545126906,1.583571383085209,0.03397102866035863,-1.0766443849934995,0.21584311687057614,1.3183533114757187,0,0,0,0,16,4,1,2
0.6239573261004014,-0.5644786802925077,-0.5523490149255936,-1.0132246760362809,-1.0766443849934995,-0.4934671587474906,0.4562787983220001,0,0,0,0,23,7,3,5
-1.4417845249189716,-0.5644786802925077,-0.6133753120116165,0.41794278704912674,-1.0766443849934995,-0.19792121057329612,-0.9230404227239495,0,0,0,0,20,2,0,7
